קוד בנק,שם בנק,קוד סניף,שם סניף,כתובת סניף,יישוב,מיקוד,ת.ד,טלפון,פקס,טלפון חינם,גישה לנכים,יום סגור,סיווג הסניף,תאריך פתיחה,תאריך סגירה,בנק ממזג,סניף ממזג,קואורדינטת X,קואורדינטת Y
31,בנק הבינלאומי הראשון לישראל בע"מ,124,אם המושבות,ראשון לציון 1 ,פתח תקווה,4972339,,03-9270200,,*3009,כן,יום ו,מיוחד,31/10/2006,,,,32.099829,34.876042
31,בנק הבינלאומי הראשון לישראל בע"מ,126,אבני חן,תובל 23 ,רמת גן,5252238,3491,03-7535200,,*3009,כן,יום ו,מיוחד,02/01/1994,,,,32.08411,34.809777
31,בנק הבינלאומי הראשון לישראל בע"מ,127,אביבים,אינשטיין 7 תל אביב,תל אביב -יפו,6910107,,03-6984200,,*3009,כן,יום א,מיוחד,05/10/1999,,,,32.11231,34.787105
31,בנק הבינלאומי הראשון לישראל בע"מ,128,מודיעין,ערער 14 ערער פינת הפיקוס  מודיעין,מודיעין-מכבים-רעות*,7177076,,08-9736200,,*3009,כן,יום א,מיוחד,04/11/2013,,,,31.900233,35.009057
31,בנק הבינלאומי הראשון לישראל בע"מ,131,יוקנעם,שד' רבין 9 ,יקנעם עילית,2069201,,04-6642200,,*3009,כן,יום א,רגיל,21/12/2010,,,,32.642614,35.091999
31,בנק הבינלאומי הראשון לישראל בע"מ,132,אשקלון ברנע רב מותגי,שד ירושלים 119 ,אשקלון,7861785,,08-6836200,,*3009,כן,יום א,מחלקה,27/11/2012,,,,31.690885,34.578468
31,בנק הבינלאומי הראשון לישראל בע"מ,134,קריית אילון,המרגנית 2 ,חולון,5845909,,03-5571200,,*3009,כן,יום א,מיוחד,05/03/2014,,,,32.008794,34.778574
31,בנק הבינלאומי הראשון לישראל בע"מ,135,כפר סבא הירוקה,רפפורט 1 ,כפר סבא,4465142,,09-7784200,,*3009,כן,יום א,מיוחד,09/12/2014,,,,32.192003,34.891372
31,בנק הבינלאומי הראשון לישראל בע"מ,138,הטכניון,קרית הטכניון 1 בניין בית הסטודנט  קרית הטכניון,חיפה,3200003,,04-8871200,,*3009,כן,יום ו,מיוחד,04/03/2019,,,,32.776414,35.022834
31,בנק הבינלאומי הראשון לישראל בע"מ,150,מרכז תפעול לחברי בורסה שאינם בנקים, 42 ,תל אביב -יפו,6688310,,03-5196662,,*3009,כן,,יחידת ביצוע,01/01/2023,,,,32.063451,34.776417
31,בנק הבינלאומי הראשון לישראל בע"מ,160,מתחם שירותי קופות,אהרונוביץ 10 ,בני ברק,5137705,,03-5649200,,*3009,כן,יום ו,מיוחד,01/02/2022,,31001,,32.091079,34.839056
31,בנק הבינלאומי הראשון לישראל בע"מ,168,פאגי רימונים,אהרונוביץ 10 ,בני ברק,5137705,,03-5649200,,*3009,כן,יום א,מיוחד,17/10/2016,01/02/2022,31001,,32.091079,34.839056
31,בנק הבינלאומי הראשון לישראל בע"מ,172,פאגי שלוחת רמות,כיסופים 17 ,ירושלים,9773309,,02-5437200,,*3009,כן,יום א,מיוחד,29/01/2013,,31001,,31.816927,35.196615
31,בנק הבינלאומי הראשון לישראל בע"מ,173,פאגי נתיבות,שד' ירושלים 136 ,נתיבות,8774838,,03-5394200,,*3009,כן,יום א,רגיל,27/12/2011,,31001,,31.418241,34.585778
31,בנק הבינלאומי הראשון לישראל בע"מ,174,פאגי רחובות,עזרא 4 ,רחובות,7620015,,08-9524200,,*3009,כן,יום ו,רגיל,20/01/2011,,31001,,31.891129,34.812974
31,בנק הבינלאומי הראשון לישראל בע"מ,175,פאגי רב שפע,שמגר 16 ,ירושלים,9446116,,02-5959200,,*3009,כן,יום א,מיוחד,31/01/2006,,31001,,31.794738,35.208509
31,בנק הבינלאומי הראשון לישראל בע"מ,176,פאגי אלעד,בן שטח 10 ,אלעד,4082610,,03-9755200,,*3009,כן,יום א,מיוחד,21/02/2006,,31001,,32.055054,34.960736
31,בנק הבינלאומי הראשון לישראל בע"מ,177,פאגי ביתר עילית,הר"ן 6 כיכר העיר בגבעה B,ביתר עילית,9056506,,02-5723200,,*3009,כן,יום א,רגיל,25/01/2005,,31001,,31.704463,35.1171
31,בנק הבינלאומי הראשון לישראל בע"מ,179,פאגי רמת בית שמש,נחל קישון 48 ,בית שמש,9909959,,02-9906400,,*3009,כן,יום א,מיוחד,08/04/2003,,31001,,31.713544,34.988656
31,בנק הבינלאומי הראשון לישראל בע"מ,180,פאגי מודיעין עילית,שד' יחזקאל 2 ,מודיעין עילית,7183402,,03-7968200,,*3009,כן,יום א,רגיל,14/08/2007,,31001,,31.936942,35.03903
31,בנק הבינלאומי הראשון לישראל בע"מ,181,פאגי פתח תקוה,ישעיהו משורר 11 11 מרכז קרסו,פתח תקווה,4931946,,03-9114200,,*3009,כן,יום ו,רגיל,18/04/2000,,31001,,32.068436,34.911438
31,בנק הבינלאומי הראשון לישראל בע"מ,182,פאגי כנפי נשרים,כנפי נשרים 24 ת.ד. 575,ירושלים,9546439,,02-6219200,,*3009,כן,יום ו,מיוחד,01/11/1987,,31001,,31.788029,35.187103
31,בנק הבינלאומי הראשון לישראל בע"מ,183,פאגי רבי עקיבא,רבי עקיבא 86 ,בני ברק,5144003,,03-6156200,,*3009,כן,יום ו,רגיל,01/11/1987,,31001,,32.086117,34.8307
31,בנק הבינלאומי הראשון לישראל בע"מ,185,פאגי ירושלים,עמוס 12 שכונת גאולה,ירושלים,9550616,,02-5011200,,*3009,לא,יום א,רגיל,27/12/1983,,31001,,31.789767,35.215925
31,בנק הבינלאומי הראשון לישראל בע"מ,186,פאגי אשדוד,דב גור 8 רובע ו,אשדוד,7753535,,08-8578200,,*3009,כן,יום א,רגיל,01/06/1983,,31001,,31.792885,34.652656
31,בנק הבינלאומי הראשון לישראל בע"מ,187,פאגי חיפה,הרצל 63 ,חיפה,3321214,,04-8614200,,*3009,כן,יום ו,מיוחד,01/04/1981,,31001,,32.807761,35.001011
31,בנק הבינלאומי הראשון לישראל בע"מ,188,פאגי בני ברק,יעקב לנדאו 4 ,בני ברק,5155025,,03-6174200,,*3009,כן,יום א,רגיל,17/10/2006,,31001,,32.079547,34.833159
31,בנק הבינלאומי הראשון לישראל בע"מ,189,פאגי תל אביב,שדרות רוטשילד 42 ,תל אביב -יפו,6688310,,03-7959200,,*3009,כן,יום ו,מחלקה,21/03/1982,,31001,,32.063451,34.776803
31,בנק הבינלאומי הראשון לישראל בע"מ,222,מרכז תפעול סניפי,אברהם בומה שביט 5 ,ראשון לציון,7559903,,03-5648296,,*3009,כן,,יחידת ביצוע,20/07/2020,,,,31.949208,34.766675
31,בנק הבינלאומי הראשון לישראל בע"מ,262,רחביה,עזה 27 ,ירושלים,9238204,4105,02-5698200,,*3009,כן,יום א,מחלקה,15/10/2020,,,,31.77213,35.213794
31,בנק הבינלאומי הראשון לישראל בע"מ,272,ככר המדינה,ויצמן 32 בית לסין,תל אביב -יפו,6209105,,03-6946200,,*3009,כן,יום א,מחלקה,02/08/2020,,,,32.081481,34.781441
31,בנק הבינלאומי הראשון לישראל בע"מ,273,יובנק - שד' רוטשילד תל אביב,שד' רוטשילד 42 ,תל אביב -יפו,6688310,,03-5645221,,*3009,כן,,מחלקה,02/07/2017,,31001,,32.063451,34.776803
31,בנק הבינלאומי הראשון לישראל בע"מ,274,יובנק - הרצליה,משכית 35 ,הרצלייה,4673329,,03-5645845,,*3009,כן,,מיוחד,01/09/2013,,31001,,32.162024,34.809862
31,בנק הבינלאומי הראשון לישראל בע"מ,279,יובנק - רחובות,הרצל 182 ,רחובות,7626718,1078,08-9318795,,*3009,כן,יום ו,מחלקה,26/02/2008,,31001,,31.896991,34.81166
31,בנק הבינלאומי הראשון לישראל בע"מ,280,יובנק - רעננה,אחוזה 124 פינת רחוב בר אילן,רעננה,4345020,,09-7708210,,*3009,כן,יום ו,מחלקה,23/09/2007,,31001,,32.180927,34.873921
31,בנק הבינלאומי הראשון לישראל בע"מ,286,יובנק - ניירות ערך,שדרות רוטשילד 38 ,תל אביב -יפו,6688307,,03-5645307,,*3009,כן,,יחידת ביצוע,25/12/2008,,31001,,32.063386,34.776266
31,בנק הבינלאומי הראשון לישראל בע"מ,287,יובנק - תל אביב (ראשי),שדרות רוטשילד 38 ,תל אביב -יפו,6688307,66883,03-5645222,,*3009,כן,,רגיל,01/02/1949,,31001,,32.063386,34.776266
31,בנק הבינלאומי הראשון לישראל בע"מ,288,יובנק - ירושלים,קרן היסוד 32 ,ירושלים,9214912,4100,02-5600200,,*3009,לא,,רגיל,01/01/1949,,31001,,31.771731,35.222066
31,בנק הבינלאומי הראשון לישראל בע"מ,295,בינלאומי קול,אברהם בומה שביט 5 ,ראשון לציון,7559903,,,,*3009,כן,,יחידת ביצוע,28/12/2003,,,,31.949208,34.766675
31,בנק הבינלאומי הראשון לישראל בע"מ,296,קופות גמל,קבוץ גלויות 34 ,תל אביב -יפו,6655018,,03-5155600,,*3009,כן,,יחידת ביצוע,28/12/2003,,,,32.05154,34.768821
31,בנק הבינלאומי הראשון לישראל בע"מ,297,יחידה מרכזת,אברהם בומה שביט 5 ,ראשון לציון,7559903,,03-5134257,,*3009,כן,,יחידת ביצוע,01/02/1992,,,,31.949208,34.766675
31,בנק הבינלאומי הראשון לישראל בע"מ,298,הנהלת חשבונות ראשית,שד' רוטשילד 42 ,תל אביב -יפו,6688310,,03-5196111,,*3009,כן,,יחידת ביצוע,01/02/1992,,,,32.063451,34.776803
31,בנק הבינלאומי הראשון לישראל בע"מ,303,אוצר החייל רמות באר שבע,יצחק מודעי 30 ,באר שבע,8470137,,,,,כן,יום א,מחלקה,01/05/2023,,,,31.267104,34.81276
31,בנק הבינלאומי הראשון לישראל בע"מ,305,סניף וירטואלי ME,עזרא 4 ,רחובות,7620015,,03-9704200,,,כן,,מחלקה,23/07/2023,,,,31.891129,34.812974
31,בנק הבינלאומי הראשון לישראל בע"מ,309,עפולה,חטיבה תשע 23 ,עפולה,1835514,2161,04-6520200,,*3009,כן,יום ו,מחלקה,01/12/2020,,,,32.611674,35.289606
31,בנק הבינלאומי הראשון לישראל בע"מ,310,חדרה,הלל יפה 22 ,חדרה,3842401,315,04-6240200,,*3009,כן,יום ו,מחלקה,08/12/2020,,,,32.436591,34.919136
31,בנק הבינלאומי הראשון לישראל בע"מ,311,פרדס חנה,דרך הבנים 17 דרך הבנים 17 מרכז מסחרי,פרדס חנה-כרכור,3707368,,04-6145200,,,כן,יום א,מיוחד,01/01/2019,,31001,,32.476005,34.976728
31,בנק הבינלאומי הראשון לישראל בע"מ,312,יבנה,הדוגית 16 הדוגית 16 יבנה,יבנה,8103827,,08-6329200,,,כן,יום א,מיוחד,01/01/2019,01/01/2023,31001,,31.866659,34.735907
31,בנק הבינלאומי הראשון לישראל בע"מ,313,ראש פינה,האגס 0 קניון סנטר הגליל,ראש פינה,1200000,,04-9009200,,,כן,יום א,מחלקה,01/01/2019,,31001,,32.969229,35.550289
31,בנק הבינלאומי הראשון לישראל בע"מ,314,גלילות,מתחם גלילות 0 ,רמת השרון,,,03-5497224,,,כן,יום ו,מיוחד,01/01/2019,,31001,,32.145877,34.818276
31,בנק הבינלאומי הראשון לישראל בע"מ,315,מודיעין,ערער 14 ערער פינת הפיקוס  מודיעין,מודיעין-מכבים-רעות*,7177076,,08-8615200,,,כן,יום א,מחלקה,01/01/2019,,31001,,31.900233,35.009057
31,בנק הבינלאומי הראשון לישראל בע"מ,316,רמת פולג,טום לנטוס 1 ,נתניה,4201233,,09-8641200,,,כן,יום ו,מחלקה,01/01/2019,,31001,,32.311847,34.872496
31,בנק הבינלאומי הראשון לישראל בע"מ,317,פתח תקוה - כפר-גנים,העצמאות 65 קניון כפר גנים,פתח תקווה,4937999,,03-9780200,,,כן,יום א,מיוחד,01/01/2019,,31001,,32.074236,34.869623
31,בנק הבינלאומי הראשון לישראל בע"מ,318,נווה זאב,יוהנה ז'בוטינסקי 7 ,באר שבע,8425807,,08-6405200,,,כן,יום א,מיוחד,01/01/2019,,31001,,31.240037,34.775904
31,בנק הבינלאומי הראשון לישראל בע"מ,319,נהריה,שד' הגעתון 41 ,נהרייה,2242021,419,04-9518200,,*3009,כן,יום ו,מחלקה,09/05/2021,,,,33.006712,35.092426
31,בנק הבינלאומי הראשון לישראל בע"מ,321,המרכז למימון מתמחה,שד' רוטשילד 42 ,תל אביב -יפו,6688310,,03-5196111,,,כן,,יחידת ביצוע,01/01/2019,,31001,,32.063584,34.774263
31,בנק הבינלאומי הראשון לישראל בע"מ,322,גבעתיים,הורודצקי 10 ,תל אביב -יפו,,,03-7334778,,,כן,יום ו,מיוחד,01/01/2019,,31001,,32.063827,34.800692
31,בנק הבינלאומי הראשון לישראל בע"מ,324,טבריה,ככר רבין (רסקו) 1 ,טבריה,1420701,28,04-6700200,,,כן,יום ו,מחלקה,15/12/2020,,,,32.788634,35.541943
31,בנק הבינלאומי הראשון לישראל בע"מ,329,יוקנעם,שד' רבין 9 ,יקנעם עילית,2069201,,04-6642200,,*3009,כן,יום א,מחלקה,09/05/2021,,,,32.642614,35.091999
31,בנק הבינלאומי הראשון לישראל בע"מ,330,רמת גן,ביאליק 10 ,רמת גן,5245105,,03-6757200,,*3009,כן,יום א,מחלקה,09/05/2021,,,,32.079725,34.817188
31,בנק הבינלאומי הראשון לישראל בע"מ,332,קרית ההדרכה,עיר הבהד"ים 0 ,ירוחם,8413302,,08-6695200,,,כן,יום ו,מיוחד,01/01/2019,,31001,,31.058881,34.845233
31,בנק הבינלאומי הראשון לישראל בע"מ,334,"חבר",בסיס תל השומר 0 ,רמת גן,,,03-7177452,,,כן,יום ו,יחידת ביצוע,01/01/2019,,31001,,32.049707,34.850721
31,בנק הבינלאומי הראשון לישראל בע"מ,335,כפר סבא הירוקה אוצה"ח,רפפורט 1 ,כפר סבא,4465142,,09-7784200,,,כן,יום א,מחלקה,01/03/2021,,,,32.192003,34.891372
31,בנק הבינלאומי הראשון לישראל בע"מ,336,חיל הים - חיפה,0 0 ב"ח חיפה  בת-גלים  חיפה,חיפה,,,04-8138230,,,כן,יום ו,מיוחד,01/01/2019,,31001,,32.834478,34.981453
31,בנק הבינלאומי הראשון לישראל בע"מ,338,לקוחות נבחרים,ילדי טהרן 5 מתחם הפאואר סנטר החדש,ראשון לציון,7565841,,03-7102223,,,כן,יום ו,יחידת ביצוע,01/01/2019,,31001,,31.985011,34.768895
31,בנק הבינלאומי הראשון לישראל בע"מ,342,נבטים,מחנה עדי  ערד 0 ,ערד,8554000,,08-6501516,,,לא,יום ו,מיוחד,01/01/2019,,31001,,31.204999,35.046022
31,בנק הבינלאומי הראשון לישראל בע"מ,343,אריאל,אורי בר-און 2 ,אריאל,4070403,11815,03-9371200,,,כן,יום א,רגיל,01/01/2019,,31001,,32.104767,35.175582
31,בנק הבינלאומי הראשון לישראל בע"מ,344,ראשון לציון,רוטשילד 14 ,ראשון לציון,7526707,1,03-9571222,,,כן,יום ו,מחלקה,01/01/2019,,31001,,32.023111,34.776235
31,בנק הבינלאומי הראשון לישראל בע"מ,345,רעות,מרכז מסחרי רעות 0 ד.נ. מודיעין,מודיעין-מכבים-רעות*,7190800,1017,08-9269666,,,כן,יום א,רגיל,01/01/2019,,31001,,31.886737,35.017569
31,בנק הבינלאומי הראשון לישראל בע"מ,346,נתניה,הרצל 5 ,נתניה,4240003,2080,09-8893200,,,כן,יום ו,מחלקה,01/01/2019,,31001,,32.329968,34.85567
31,בנק הבינלאומי הראשון לישראל בע"מ,348,אפק,יגאל אלון 18 מרכז מסחרי שפיר,ראש העין,4863087,,03-9003200,,,כן,יום א,רגיל,01/01/2019,,31001,,32.086187,34.978996
31,בנק הבינלאומי הראשון לישראל בע"מ,349,אוצה"ח אשקלון ברנע,שד ירושלים 119 ,אשקלון,7861785,,08-6799200,,,כן,יום א,רגיל,01/01/2019,,31001,,31.690885,34.578468
31,בנק הבינלאומי הראשון לישראל בע"מ,350,מת"מ אומגה,נחום חת 1 א"ת מת"מ - טירת הכרמל,טירת כרמל,3900000,15034,04-8134200,,,כן,יום א,מיוחד,01/01/2019,,31001,,32.784664,34.962384
31,בנק הבינלאומי הראשון לישראל בע"מ,355,אשדוד,שד' מנחם בגין 7 מרכז צימר  ככר הסיטי,אשדוד,7766813,,08-8578300,,,כן,יום א,רגיל,01/01/2019,,31001,,31.788422,34.641645
31,בנק הבינלאומי הראשון לישראל בע"מ,357,הסניף המרכזי,שד' רוטשילד 42 ,תל אביב -יפו,6688310,29036,03-7556111,,,כן,יום ו,מחלקה,01/01/2019,,31001,,32.086396,34.800269
31,בנק הבינלאומי הראשון לישראל בע"מ,358,אוצר החייל יהוד,דרך העצמאות 56 ,יהוד-מונוסון,5630425,1057,03-5393200,,,כן,יום ו,מחלקה,15/10/2021,,,,32.027826,34.891127
31,בנק הבינלאומי הראשון לישראל בע"מ,359,אוצר החייל קרית גת,הזית 54 השוק החדש,קריית גת,8202009,38,08-6670200,,,כן,יום ו,מחלקה,15/10/2021,,,,31.603875,34.770155
31,בנק הבינלאומי הראשון לישראל בע"מ,360,קרית שמונה אוצר החייל,שד' תל חי פינת סלינגר 1 ,קריית שמונה,1103215,,04-6836200,,,כן,יום ו,מחלקה,15/10/2021,,,,33.211031,34.570094
31,בנק הבינלאומי הראשון לישראל בע"מ,361,החשמונאים,החשמונאים 84 ,תל אביב -יפו,6713203,,03-5635353,,,כן,יום ו,רגיל,01/01/2019,,31001,,32.069466,34.784658
31,בנק הבינלאומי הראשון לישראל בע"מ,362,מפרץ חיפה,החרושת 0 מתחם חוצות המפרץ (צומת וולקן),חיפה,,,04-8813200,,,כן,יום א,רגיל,01/01/2019,,31001,,32.808212,35.054397
31,בנק הבינלאומי הראשון לישראל בע"מ,363,באר שבע,בן צבי 9 ,באר שבע,8489327,290,08-6299444,,,כן,יום א,מחלקה,01/01/2019,,31001,,31.244345,34.800938
31,בנק הבינלאומי הראשון לישראל בע"מ,365,צהלה,צה"ל 71 ,תל אביב -יפו,6993432,,03-7685200,,,כן,יום א,רגיל,01/01/2019,,31001,,32.121855,34.834879
31,בנק הבינלאומי הראשון לישראל בע"מ,366,תל נוף,בסיס צבאי  מחנה תל-נוף 0 ,גדרה,7071000,3500,08-8596995,,,כן,יום ו,מיוחד,01/01/2019,,31001,,31.82232,34.819498
